"","stop_id","rte","dir","MedInc_17","MedHomeVal_17","MedRentVal_17","OwnShare_17","WhiteShare_17","BlackShare_17","HispShare_17","AsOthShare_17","RentCBShare_17","PovRate_17","BachShare_17"
"1",13248,34,0,74372.7577813873,295966.664313387,1179.83111581886,47.8462806589223,69.6015836528773,1.2255086390646,14.5926839902558,14.5802294591185,45.0777967936915,9.41841865195221,35.347874992632
"2",12922,34,0,43742.8811800822,178466.579061026,1043.99649168194,18.6950274265444,56.9241690044706,2.21197017411682,26.871316643836,13.992542389062,54.6402222368064,14.3384066253382,20.2112614967872
"3",1936,34,0,61697.7666092465,263096.618282084,1199.59489306282,55.722904509421,74.7325102086785,1.46494184848088,12.3264459488435,11.4760931403624,46.1867552595822,15.7080523180557,21.5092983547347
"4",1940,34,0,61650.4082979616,262783.685473642,1199.73244594565,55.6202298794425,74.6629372214438,1.46885266894068,12.3738206518469,11.4943805898055,46.0086123550657,15.7654185357799,21.4262698871877
"5",3428,34,0,67661.6673567445,303417.311445863,1161.16734814061,71.0834158720464,84.1553308661694,1.27248643427891,5.64277482898792,8.92940254614586,70.6075715356607,8.18398105339664,32.9255367392672
"6",3432,34,0,63597.1192458898,279703.986229659,1100.25754126675,70.6454218799182,80.462935740233,2.64187899253317,7.23597546022596,9.65920919545926,62.1643797692858,12.0743360065878,29.1083073091773
"7",3430,34,0,61780.5990094788,266989.252172084,1121.99001395998,64.811975776581,77.2786224478553,2.55793717626994,9.61273871443145,10.5506991554148,53.7820285207436,14.5085379599961,25.1747840367511
"8",3426,34,0,61871.6292098262,268128.216474425,1109.29621333847,66.4407373314105,77.8018626483509,2.72712032484115,9.09900338839852,10.372012175707,55.2946504942703,14.2216763241562,25.8999460887222
"9",3425,34,0,61834.6868998941,267665.996550728,1114.44767203005,65.7797455513819,77.5895188154046,2.6584616128318,9.30748990787171,10.4445277777819,54.6807910328732,14.3380918809537,25.6056573672575
"10",3434,34,0,61700.6495085127,265988.928903072,1133.13865497339,63.3814760852224,76.8190739380714,2.40934793612207,10.0639393356341,10.7076353678173,52.4535312586022,14.7604812111827,24.5378927198768
"11",13783,34,0,57387.4616060449,229420.870410429,1062.85775646549,58.8782704010964,78.560867161478,1.2125103139429,12.4591797373167,7.76744014734608,49.0224754375265,18.0899636987604,22.8183290131131
"12",13785,34,0,51820.5637693665,192488.49402837,1035.34998079523,51.4955679711615,78.7263275542299,0.411877052626204,14.4391931065322,6.42259874502509,47.648222098613,21.834149250786,18.9038709904317
"13",13787,34,0,57380.483796211,215145.405002707,1073.75164984209,59.4679965275014,77.9971826620713,0.651464291054179,13.8400227087562,7.51132790054812,48.5427763363735,18.5024753754731,23.0685409660747
"14",13789,34,0,65236.9593232085,254785.11473745,1077.35444956131,70.065725765088,78.7908740212441,0.918534853752523,12.6900670818332,7.60052359116859,46.7847715438761,13.9452187617868,29.448161333126
"15",3080,34,0,94266.2287943986,392536.577708365,1512.00102895749,83.4012369398809,82.3138160217842,0.416252275867096,8.42155723409569,8.84836946395074,53.7857347753136,7.96960879956498,52.4523798599002
"16",3076,34,0,73821.9804809167,318337.40362071,1089.67541310706,66.4110126011384,83.2318820424782,0.303355676725061,10.0405091805397,6.42425366751785,40.157073274754,9.61962843477031,41.2311148224044
"17",3082,34,0,90904.88145197,397011.891761981,1348.75560919205,76.3215397429861,85.3605310582452,0.115457405219291,7.7740050004104,6.75000400243769,45.0725989984758,6.94087625297384,53.5280364491143
